company_name,sector,year,s1,s2,s3,revenue__mil_$,production_volume_mil_units,type,services_provided,headquarters_location,net_zero_pledge_year,yearly_sum
HP Inc.,Technology ,2016,17000.0,7000.0,3000.0,19204,35492,Computers,"Personal Computers, Printers","Palo Alto, CA, USA",2030,27000.0
HP Inc.,Technology ,2017,16150.0,6580.0,2970.0,19392,11249,Computers,"Personal Computers, Printers","Palo Alto, CA, USA",2030,25700.0
HP Inc.,Technology ,2018,14858.0,6514.2,2940.3,19461,12001,Computers,"Personal Computers, Printers","Palo Alto, CA, USA",2030,24312.5
HP Inc.,Technology ,2019,14709.42,6123.348,2910.897,19519,3643,Computers,"Personal Computers, Printers","Palo Alto, CA, USA",2030,23743.665
HP Inc.,Technology ,2021,13826.8548,5755.94712,2794.46112,19744,249870,Computers,"Personal Computers, Printers","Palo Alto, CA, USA",2030,22377.263039999998
HP Inc.,Technology ,2022,13273.78061,5295.47135,2766.516509,19796,22214,Computers,"Personal Computers, Printers","Palo Alto, CA, USA",2030,21335.768469000002
"Micron Technology, Inc.",Technology ,2016,19000.0,7000.0,3000.0,19810,37474,Semiconductors,Semiconductor Manufacturing,"Boise, ID, USA",2030,29000.0
"Micron Technology, Inc.",Technology ,2017,17670.0,6580.0,2880.0,19974,19317,Semiconductors,Semiconductor Manufacturing,"Boise, ID, USA",2030,27130.0
"Micron Technology, Inc.",Technology ,2018,17316.6,6448.4,2678.4,20156,8109,Semiconductors,Semiconductor Manufacturing,"Boise, ID, USA",2030,26443.4
"Micron Technology, Inc.",Technology ,2019,16450.77,6125.98,2651.616,20173,14957,Semiconductors,Semiconductor Manufacturing,"Boise, ID, USA",2030,25228.366
"Micron Technology, Inc.",Technology ,2021,14805.693,5942.2006,2519.0352,20419,6495,Semiconductors,Semiconductor Manufacturing,"Boise, ID, USA",2030,23266.928799999998
"Micron Technology, Inc.",Technology ,2022,14213.46528,5585.668564,2342.702736,20521,18970,Semiconductors,Semiconductor Manufacturing,"Boise, ID, USA",2030,22141.83658
